"","BATTER_UID","AVG","OBP","SLG","VENUE_KEY","OUTS","BALLS","STRIKES","BATS_LEFT","THROWS_LEFT","PITCH_NUMBER","RELEASE_SPEED","PLATE_X","PLATE_Z","INDUCED_VERTICAL_BREAK","HORIZONTAL_BREAK","VERTICAL_APPROACH_ANGLE","HORIZONTAL_APPROACH_ANGLE","OPS","Handedness","exitVelo_GAM","angle_GAM","direction_GAM","exitVelo_GLM","angle_GLM","direction_GLM","exitVelo_KNN","angle_KNN","direction_KNN"
"4786",73,0.289,0.381,0.374,2745,0,1,2,1,0,5,83.8375930786133,-1.06765997409821,1.72609007358551,-1.92932987213135,-7.77801990509033,-7.82919979095459,0.571048974990845,0.755,1,88.588,4.769,-7.098,88.495,4.769,-7.126,95.01,-2.907,-19.681
"4787",73,0.289,0.381,0.374,2745,2,2,2,1,0,5,83.2024993896484,-1.15461003780365,2.52883982658386,-0.47953000664711,-12.960599899292,-6.76768970489502,0.838279008865356,0.755,1,88.605,13.719,-6.144,88.492,13.719,-6.153,84.971,-12.617,-11.719
"4788",65,0.27,0.375,0.409,2745,1,1,1,0,0,3,86.9672012329102,0.334710001945496,1.61961996555328,-0.433329969644547,6.84807968139648,-7.34027004241943,4.29595994949341,0.784,0,88.28,3.074,-2.211,88.233,3.074,-2.253,99.888,6.255,-8.7
"4789",111,0.2695,0.3525,0.3905,3789,2,3,2,1,0,10,79.9790954589844,0.0362025015056133,2.53071999549866,-1.99465990066528,4.36124992370605,-8.60641956329346,1.51431000232697,0.743,1,87.426,15.107,0.544,87.475,15.107,0.584,96.128,6.796,-6.673
"4790",141,0.2895,0.3435,0.42,4715,2,0,0,0,0,1,92.4531936645508,-0.652647972106934,2.4835000038147,19.0998992919922,-7.18957996368408,-5.36106014251709,-0.0384959988296032,0.7635,0,90.185,17.439,-10.847,90.156,17.439,-10.848,96.829,26.309,-15.463
"4791",141,0.2895,0.3435,0.42,4715,0,1,2,0,0,4,101.850997924805,-0.24091799557209,2.68064999580383,17.4405002593994,-11.6840000152588,-4.84490013122559,1.33081996440887,0.7635,0,91.8,7.987,-3.047,91.828,7.987,-3.025,95.451,7.835,3.554
"4792",111,0.2695,0.3525,0.3905,5355,2,3,2,1,1,6,90.0030975341797,-0.291519999504089,3.35704016685486,12.599100112915,12.6100997924805,-5.24130010604858,-0.220299005508423,0.743,0,88.911,22.7,-11.913,88.888,22.7,-11.881,88.658,33.795,5.876
"4793",111,0.2695,0.3525,0.3905,2772,1,0,2,1,0,3,83.2263031005859,0.0226451996713877,1.13993000984192,3.16455984115601,9.05439949035644,-8.18141937255859,3.36952972412109,0.743,1,87.909,6.225,0.807,87.862,6.225,0.76,79.506,-18.457,-3.426
"4794",21,0.2745,0.3365,0.4425,2823,1,0,0,0,0,1,92.4518966674805,-0.153946995735168,2.71818995475769,13.9648990631104,-14.4539003372192,-5.73388004302979,-0.103201992809772,0.779,0,90.387,14.119,-4.167,90.423,14.119,-4.147,90.521,13.031,2.348
"4795",25,0.264,0.364,0.48,2767,1,1,1,1,1,3,93.7373962402344,-0.0241964980959892,1.79224002361298,15.6960000991821,12.9724998474121,-6.54877996444702,-0.161287993192673,0.844,0,90.887,8.091,-10.691,90.909,8.091,-10.703,94.83,20.715,5.16
"4796",85,0.238,0.314,0.411,4271,2,1,1,1,0,3,98.2807998657227,-0.596162974834442,3.08562016487122,6.76395988464355,-19.2056999206543,-4.71907997131348,-0.517120957374573,0.725,1,91.36,6.241,2.89,91.33,6.241,2.908,89.584,4.617,0.411
"4797",35,0.255,0.324,0.427,5472,0,1,2,0,0,4,79.1986999511719,0.212370991706848,2.24485993385315,1.29701006412506,6.15310955047607,-7.47600984573364,4.47448968887329,0.751,0,86.545,17.949,-4.103,86.497,17.949,-4.118,87.423,26.329,-7.023
"4798",16,0.28,0.353,0.361,4670,2,1,0,0,0,2,92.9487991333008,-0.10844000428915,3.09903001785278,15.8878002166748,-6.39052963256836,-5.04764986038208,0.400555998086929,0.714,0,89.526,18.898,-4.46,89.541,18.898,-4.433,94.131,22.575,-1.978
"4799",82,0.2365,0.3505,0.429,2541,1,0,2,0,0,3,93.4610977172852,-0.896046042442322,1.9613299369812,8.36830043792725,-14.3200998306274,-6.03917980194092,-0.323228985071182,0.7795,0,90.428,3.026,-11.222,90.362,3.026,-11.251,94.149,1.931,-9.215
"4800",137,0.268333,0.370333,0.385666,2724,2,3,1,1,0,5,93.5330963134766,0.22358500957489,2.99969983100891,17.0055999755859,-4.43845987319946,-5.30714988708496,0.818693995475769,0.755999,1,90.773,19.645,6.147,90.827,19.645,6.184,98.386,14.202,0.832
"4801",98,0.2965,0.384,0.527,4271,2,3,1,1,1,5,94.8438034057617,0.546528995037079,2.76651000976562,17.0487995147705,6.29764986038208,-5.05156993865967,-0.0268280003219843,0.911,0,92.073,16.221,-3.181,92.117,16.221,-3.17,98.605,16.125,5.477
"4802",1,0.3025,0.348,0.555,2767,2,1,1,0,1,3,91.6848983764648,-0.403078019618988,1.87528991699219,15.3311996459961,7.85592985153198,-6.51082992553711,-0.890331029891968,0.903,1,92.067,11.897,-6.364,92.06,11.897,-6.375,93.503,31.292,-11.507
"4803",70,0.238666,0.293666,0.389333,5472,1,2,2,0,0,5,84.9466857910156,-0.147119000554085,2.25954699516296,-0.757737994194031,1.64222896099091,-8.04517269134521,1.37993001937866,0.682999,0,87.008,7.126,-7.282,87.029,7.126,-7.266,93.999,10.351,-19.763
"4804",98,0.2965,0.384,0.527,4271,0,1,0,1,1,2,87.3845977783203,0.465313017368317,3.02798986434936,12.2979001998901,12.6463003158569,-5.05145978927612,0.0924049988389015,0.911,0,90.468,23.375,-6.165,90.445,23.375,-6.168,83.705,11.24,-20.411
"4805",41,0.2405,0.3375,0.4175,2529,1,0,0,0,0,1,89.8006973266602,0.042876198887825,1.68369007110596,12.6790990829468,-3.41441988945007,-7.16896963119507,1.53093993663788,0.755,0,89.228,8.289,-4.635,89.263,8.289,-4.646,90.856,9.283,-0.771
"4806",41,0.2405,0.3375,0.4175,2529,2,0,2,0,0,3,90.2214965820312,-0.604047954082489,2.61673998832703,10.9320993423462,-7.06225967407227,-5.45352983474731,0.251738011837006,0.755,0,89.428,14.601,-9.874,89.364,14.601,-9.884,91.431,-0.719,-17.797
"4807",88,0.268333,0.333333,0.361,2772,1,3,2,1,0,6,92.5669937133789,-0.332605987787247,2.24394989013672,16.6901988983154,-0.959654986858368,-5.98031997680664,1.53439998626709,0.694333,1,89.709,14.882,0.459,89.703,14.882,0.464,99.094,8.19,-6.937
"4808",1,0.3025,0.348,0.555,2858,1,1,0,0,0,2,79.7049942016602,0.239906996488571,1.67014002799988,-19.1164989471436,13.5626993179321,-10.8671998977661,2.98513007164001,0.903,0,87.874,-4.743,-8.278,87.936,-4.743,-8.256,90.934,5.038,9.079
"4809",98,0.2965,0.384,0.527,2823,0,1,2,1,0,4,82.3444976806641,-1.07351005077362,2.63340997695923,9.13632011413574,-13.8059997558594,-6.35650968551636,0.0169699992984533,0.911,1,90.715,23.731,-7.839,90.63,23.731,-7.839,91.485,4.82,8.819
"4810",21,0.2745,0.3365,0.4425,2823,1,1,2,0,0,4,91.3839950561523,0.371986985206604,3.22352981567383,14.9336996078491,-12.4184999465942,-5.41313982009888,2.28062009811401,0.779,0,90,21.639,2.047,90.064,21.639,2.091,93.922,22.747,-1.63
"4811",88,0.268333,0.333333,0.361,2528,2,1,1,1,0,3,90.9136962890625,-0.00449129985645413,1.81774008274078,9.89902973175049,-12.1885995864868,-6.33706998825073,0.518495976924896,0.694333,1,89.537,5.814,5.846,89.531,5.814,5.818,97.509,-9.415,18.161
"4812",133,0.264,0.3265,0.3625,2542,0,1,1,1,0,3,83.5124969482422,-0.053234800696373,1.4519100189209,5.28267002105713,3.39655995368958,-8.44456958770752,1.9755699634552,0.689,1,87.585,8.237,0.779,87.6,8.237,0.766,78.482,6.708,6.459
"4813",107,0.261,0.3035,0.411,3230,1,0,2,1,1,3,90.7399978637695,0.381999969482422,3.47699975967407,14.7399997711182,7.48999977111816,-4.89799976348877,-1.02099990844727,0.7145,0,88.923,22.778,-4.197,88.961,22.778,-4.161,93.167,20.236,-9.395
"4814",88,0.268333,0.333333,0.361,2528,0,1,2,1,0,6,94.7565994262695,-0.0671838968992233,2.7131199836731,16.3239994049072,-13.144700050354,-4.69036960601807,0.622216999530792,0.694333,1,90.415,14.96,6.447,90.403,14.96,6.448,89.095,22.555,-7.921
"4815",107,0.261,0.3035,0.411,3230,1,1,2,1,1,4,95.7171936035156,-0.21772700548172,1.60344994068146,13.181300163269,3.86213994026184,-6.4046802520752,-2.0047299861908,0.7145,0,89.916,-0.245,-9.8,89.927,-0.245,-9.828,85.767,26.497,12.119
"4816",57,0.289333,0.325333,0.406,2683,2,2,1,1,0,4,80.2845993041992,-1.08696007728577,2.84220004081726,7.30397987365723,-10.2003993988037,-6.36503982543945,-0.971267998218536,0.731333,1,88.097,24.348,-7.955,88.007,24.348,-7.952,90.248,11.651,1.963
"4817",49,0.269666,0.351,0.413333,2756,0,2,2,1,1,5,79.7148971557617,-0.453079968690872,2.14517998695374,-7.34784030914307,-4.72379970550537,-9.31702041625977,-2.59496998786926,0.764333,0,87.323,3.631,-13.101,87.373,3.631,-13.079,87.829,-3.893,11.998
"4818",82,0.2365,0.3505,0.429,2781,1,3,1,0,0,5,96.9596939086914,-0.769608974456787,2.63288998603821,15.7963991165161,-12.5615005493164,-5.04535007476807,-0.251951992511749,0.7795,0,91.218,11.066,-9.918,91.191,11.066,-9.911,96.445,15.5,-16.494
"4819",104,0.2755,0.359,0.467,2772,0,2,2,1,0,5,89.4591979980469,0.893567979335785,2.4300799369812,14.3475999832153,0.0719299986958504,-6.07912969589233,3.22275996208191,0.826,1,90.551,18.777,11.784,90.61,18.777,11.794,81.483,34.163,10.444
"4820",0,0.289,0.330666,0.453,2844,2,0,0,0,0,1,83.092399597168,0.448606967926025,2.58554983139038,-3.69765996932983,2.11546993255615,-8.1984395980835,2.1499400138855,0.783666,0,87.758,10.084,-2.13,87.823,10.084,-2.096,85.636,9.976,-8.396
"4821",16,0.28,0.353,0.361,2852,1,0,0,0,0,1,94.1278991699219,-0.327405005693436,3.42856001853943,19.5799007415771,-8.24550914764404,-4.83819961547852,-0.0902480036020279,0.714,0,89.917,23.089,-6.485,89.953,23.089,-6.433,86.675,14.265,-21.307
"4822",97,0.211,0.2905,0.3725,5472,0,2,1,1,1,4,91.4604949951172,-0.374723017215729,2.69365978240967,19.7792987823486,6.38207006454468,-5.27532005310059,-0.305480003356934,0.663,0,88.533,20.352,-10.828,88.514,20.352,-10.821,98.306,-5.341,-3.728
"4823",74,0.2905,0.3425,0.457,2529,0,2,1,1,0,4,91.0519027709961,0.0688361972570419,3.43122982978821,18.1415996551514,-9.80709934234619,-4.75670003890991,1.07685995101929,0.7995,1,90.989,27.462,5.554,91.016,27.462,5.597,92.557,15.05,12.704
"4824",142,0.3195,0.3605,0.4435,5472,0,3,2,1,0,6,90.8518981933594,0.444418996572495,1.41561996936798,15.1268997192383,-6.58302974700928,-7.19063997268677,1.61382985115051,0.804,1,90.815,7.722,7.709,90.884,7.722,7.694,90.936,1.178,10.105
"4825",1,0.3025,0.348,0.555,2767,2,2,1,0,1,4,82.5068969726562,0.0849548950791359,2.56263995170593,-5.55211019515991,-1.2179399728775,-7.51057958602905,-2.58611989021301,0.903,1,90.163,8.135,-0.745,90.174,8.135,-0.74,97.373,18.619,-2.808
"4826",88,0.268333,0.333333,0.361,2528,1,1,0,0,1,2,75.765495300293,0.196288987994194,1.68911004066467,-11.0628995895386,-2.94738006591797,-9.90491008758545,-2.24133992195129,0.694333,1,86.264,1.144,1.248,86.326,1.144,1.246,87.1,26.643,-15.185
"4827",25,0.264,0.364,0.48,2542,1,2,2,1,0,8,93.5299987792969,0.0177902989089489,2.34467005729675,14.8396997451782,-10.6894998550415,-5.61153984069824,1.86303985118866,0.844,1,91.84,13.77,5.536,91.847,13.77,5.537,92.806,30.64,4.24
"4828",16,0.28,0.353,0.361,2852,0,2,1,0,0,4,92.1428985595703,-1.32833993434906,3.24669981002808,6.47195959091187,-19.221399307251,-4.76451969146729,0.678009986877441,0.714,0,89.365,14.631,-12.328,89.245,14.631,-12.32,74.504,-1.453,-3.953
"4829",81,0.261,0.3285,0.3655,2843,1,2,2,1,0,5,91.2175979614258,0.628859996795654,2.20393991470337,16.5988006591797,-6.9387001991272,-5.78192949295044,1.50717008113861,0.694,1,89.591,14.507,11.26,89.638,14.507,11.254,87.783,12.357,11.336
"4830",144,0.219,0.294,0.482,5472,0,1,2,0,0,4,91.7939987182617,-0.112145997583866,2.18134999275208,12.844799041748,-0.253280997276306,-6.15038013458252,0.241821989417076,0.776,0,89.876,10.429,-7.219,89.879,10.429,-7.226,93.299,10.484,-17.482
"4831",85,0.238,0.314,0.411,2844,2,2,2,1,1,6,74.3742980957031,0.343705981969833,2.36668992042542,-0.411579996347427,-2.55769991874695,-8.66553020477295,-1.31383991241455,0.725,0,85.945,16.934,-5.519,86.009,16.934,-5.505,82.334,6.623,11.21
"4832",21,0.2745,0.3365,0.4425,2823,2,1,2,0,0,6,82.0576019287109,-0.113802000880241,1.36953997612,5.56018972396851,-15.2278003692627,-8.16733932495117,1.04158997535706,0.779,0,88.229,7.328,-4.902,88.236,7.328,-4.934,92.503,-15.209,-20.931
"4833",40,0.281666,0.372333,0.395666,5355,2,0,1,1,0,2,92.2721939086914,-0.439994990825653,2.67173004150391,15.9074001312256,-6.0689001083374,-5.57374000549316,1.93568003177643,0.767999,1,90.613,18.986,0.453,90.597,18.986,0.472,97.987,10.031,10.58
"4834",34,0.263,0.379666,0.376666,2852,0,0,0,1,1,1,73.3405990600586,-0.235747992992401,3.07419991493225,-9.88980007171631,-9.10659980773926,-9.31266021728516,-1.9083799123764,0.756332,0,86.059,16.107,-10.059,86.134,16.107,-9.997,89.929,14.468,-15.102
"4835",84,0.267,0.3825,0.389,2823,1,0,0,1,1,1,88.3025970458984,1.76328992843628,3.54552006721497,19.0353984832764,10.048999786377,-4.14700984954834,1.42533993721008,0.7715,0,89.068,30.575,9.542,89.145,30.575,9.562,86.784,28.455,18.685
"4836",117,0.2845,0.344,0.4435,2843,2,1,2,0,0,4,83.5967254638672,0.499799966812134,1.82196092605591,-2.61522197723389,9.06839847564697,-8.70141696929932,3.8556170463562,0.7875,0,87.649,5.575,-2.488,87.691,5.575,-2.485,85.395,4.83,-13.179
"4837",104,0.2755,0.359,0.467,2772,1,1,1,1,0,3,79.6595993041992,-0.380070984363556,2.01539993286133,-1.09632992744446,5.01402997970581,-7.53970956802368,2.07846999168396,0.826,1,88.353,14.174,-3.68,88.26,14.174,-3.71,94.181,29.952,-9.254
"4838",88,0.268333,0.333333,0.361,5421,1,3,2,1,0,6,90.9588012695312,-0.452944993972778,2.53659009933472,18.5007991790771,-8.34114933013916,-4.92357015609741,0.197842001914978,0.694333,1,89.732,19.712,0.37,89.679,19.712,0.358,93.889,33.634,-1.95
"4839",25,0.264,0.364,0.48,2767,2,0,2,1,1,3,94.3109970092773,-0.379955977201462,2.26854991912842,10.7672996520996,5.77446985244751,-6.25806951522827,-1.83044004440308,0.844,0,91.128,6.349,-12.937,91.136,6.349,-12.935,95.778,6.326,-18.493
"4840",65,0.27,0.375,0.409,5355,0,2,2,0,0,6,89.3258972167969,-0.709482967853546,1.88246989250183,6.08965969085693,-13.7427005767822,-7.15241956710815,1.13653993606567,0.784,0,89.559,5.453,-9.576,89.532,5.453,-9.588,91.487,16.149,-6.282
"4841",107,0.261,0.3035,0.411,3230,2,2,1,1,0,4,98.2406005859375,0.0239252988249063,1.45916998386383,14.4077005386353,-11.2555999755859,-5.76016998291016,1.23640990257263,0.7145,1,91.14,-0.547,7.186,91.135,-0.547,7.146,89.11,6.251,-3.486
"4842",107,0.261,0.3035,0.411,3230,2,0,1,1,0,2,91.268798828125,-0.326326996088028,3.07000994682312,11.6787996292114,1.41439998149872,-5.42335987091064,0.944689989089966,0.7145,1,89.578,19.256,-0.182,89.557,19.256,-0.155,93.731,18.682,-12.611
"4843",144,0.219,0.294,0.482,2767,0,0,0,0,0,1,94.9117965698242,0.0512544959783554,2.21255993843079,7.21415996551514,-16.542200088501,-6.0919599533081,-0.322023987770081,0.776,0,90.657,1.23,-1.088,90.689,1.23,-1.094,100.531,5.55,11.597
"4844",65,0.27,0.375,0.409,3789,1,2,1,0,0,4,92.0302963256836,-0.367596983909607,2.47047996520996,18.2148990631104,-5.14872980117798,-4.76084995269775,0.239158004522324,0.784,0,90.272,17.584,-8.251,90.21,17.584,-8.274,93.938,50.16,3.978
"4845",35,0.255,0.324,0.427,3970,2,0,0,0,1,1,88.1505966186523,0.85516494512558,2.37381982803345,9.80482006072998,16.0263004302979,-6.06112003326416,0.166225999593735,0.751,1,89.169,14.342,6.286,89.192,14.342,6.274,91.017,6.505,-8.57
"4846",117,0.2845,0.344,0.4435,2843,1,3,2,0,0,6,93.2385940551758,0.278645992279053,3.04145979881287,9.70965957641602,-0.942089974880218,-5.51137971878052,2.36131000518799,0.7875,0,90.038,14.921,-1.119,90.063,14.921,-1.091,89.687,28.107,4.727
"4847",57,0.289333,0.325333,0.406,4669,2,1,2,0,1,4,77.153694152832,-0.085235096514225,1.12557995319366,-9.33619976043701,-8.46347904205322,-10.2562999725342,-4.01326990127563,0.731333,1,87.264,-4.864,-1.826,87.328,-4.864,-1.848,85.297,-3.904,-27.646
"4848",144,0.219,0.294,0.482,2844,1,0,1,0,0,2,84.6136932373047,0.872183978557587,1.93664002418518,2.27279996871948,7.60542964935303,-7.22400999069214,3.41308975219727,0.776,0,87.892,9.091,1.87,87.9,9.091,1.844,91.978,13.392,-9.286
"4849",142,0.3195,0.3605,0.4435,2858,2,1,1,0,1,3,85.943000793457,1.20860993862152,1.86084997653961,5.65604972839355,13.998498916626,-7.27634000778198,-0.391781985759735,0.804,1,89.393,8.075,8.733,89.465,8.075,8.714,97.09,8.286,-11.934
"4850",73,0.289,0.381,0.374,2772,0,3,2,1,1,6,89.87109375,-0.0125584006309509,2.77794003486633,14.6533994674683,1.92581987380981,-5.17649984359741,-0.881986975669861,0.755,0,89.368,18.362,-7.249,89.35,18.362,-7.253,94.265,21.992,4.306
"4851",16,0.28,0.353,0.361,2781,1,1,0,0,0,2,96.1032028198242,-0.788582980632782,1.4302099943161,20.0120983123779,-8.56776905059814,-6.06065988540649,0.702877938747406,0.714,0,90.227,5.444,-10.768,90.193,5.444,-10.802,96.079,16.677,0.411
"4852",133,0.264,0.3265,0.3625,2542,2,1,0,1,0,2,85.4217987060547,0.103122994303703,1.94618988037109,6.83317995071411,5.91269969940186,-7.13605976104736,2.79068994522095,0.689,1,87.853,12.703,3.073,87.832,12.703,3.057,90.161,6.69,9.123
"4853",51,0.271,0.3205,0.411,3970,0,2,2,0,1,6,94.2063980102539,-1.20712995529175,2.11778998374939,-0.0986800044775009,17.7307987213135,-5.09521961212158,-3.58870983123779,0.7315,1,89.977,-2.006,-14.613,89.779,-2.006,-14.681,94.393,15.811,7.874
"4854",134,0.273,0.378,0.481,3789,1,1,2,1,0,5,86.7239990234375,-0.742821931838989,1.85063993930817,5.75161981582642,-12.63330078125,-7.21683931350708,0.5067999958992,0.859,1,90.699,9.057,-3.617,90.656,9.057,-3.633,92.935,0.443,16.983
"4855",57,0.289333,0.325333,0.406,4669,0,1,2,1,0,4,82.1289978027344,-0.304129004478455,2.18150997161865,8.49326992034912,-14.3071994781494,-6.94350004196167,1.38947999477386,0.731333,1,88.365,18.137,2.211,88.337,18.137,2.201,93.644,21.494,16.015
"4856",142,0.3195,0.3605,0.4435,4271,2,2,2,1,0,8,83.8349990844727,-0.270639002323151,2.42825984954834,3.45554995536804,9.03584957122803,-7.7064094543457,2.58662986755371,0.804,1,88.833,16.782,-2.876,88.825,16.782,-2.852,91.694,18.395,14.878
"4857",136,0.298666,0.361666,0.491666,2797,2,0,0,1,0,1,84.4136962890625,0.726750016212463,2.05115008354187,10.2316999435425,3.86831998825073,-7.20513010025024,3.69391989707947,0.853332,1,89.756,18.365,8.282,89.796,18.365,8.282,84.68,28.835,10.733
"4858",21,0.2745,0.3365,0.4425,2797,2,0,2,0,0,3,91.2265930175781,0.28091499209404,1.98056995868683,9.44670009613037,-12.7321996688843,-6.48699951171875,1.36459994316101,0.779,0,89.893,6.171,0.447,89.924,6.171,0.433,86.469,-4.824,-24.386
"4859",82,0.2365,0.3505,0.429,2541,1,0,2,0,0,3,96.2249984741211,-0.839171946048737,2.30843997001648,19.661600112915,-15.1226005554199,-4.76199007034302,-0.125495001673698,0.7795,0,91.241,12.443,-10.132,91.183,12.443,-10.151,91.976,32.52,-4.998
"4860",82,0.2365,0.3505,0.429,2542,1,0,0,0,1,1,93.4492034912109,-0.219395995140076,2.27429008483887,13.7953996658325,14.4135999679565,-5.70611000061035,-0.753404021263123,0.7795,1,90.678,11.79,-4.115,90.65,11.79,-4.124,92.505,23.61,11.657
"4861",40,0.281666,0.372333,0.395666,2745,1,0,0,1,0,1,94.7995986938477,0.0384537018835545,1.97000002861023,10.7290992736816,-19.9260005950928,-6.0039496421814,-0.268370002508163,0.767999,1,91.376,3.072,7.589,91.404,3.072,7.575,89.272,3.037,-0.677
"4862",88,0.268333,0.333333,0.361,2528,1,1,0,1,0,2,85.1609954833984,0.208259001374245,1.89513003826141,3.17042994499206,-1.93321001529694,-7.47691965103149,1.76037001609802,0.694333,1,88.012,8.147,5.349,88.017,8.147,5.335,92.285,25.233,-12.488
"4863",136,0.298666,0.361666,0.491666,2823,0,2,2,1,0,5,90.9317932128906,-0.635931015014648,2.10898995399475,-5.08904981613159,-15.5909004211426,-6.55768966674805,1.59846997261047,0.853332,1,91.05,-1.135,0.708,90.959,-1.135,0.68,84.83,-20.572,5.704
"4864",21,0.2745,0.3365,0.4425,3810,0,0,0,0,1,1,94.5914993286133,-1.00284397602081,2.45085000991821,18.622968673706,-1.21669089794159,-5.54874992370605,-2.02220988273621,0.779,1,91.437,14.87,-8.918,91.41,14.87,-8.908,78.457,17.757,-13.178
"4865",98,0.2965,0.384,0.527,2724,1,2,2,1,0,5,93.5941009521484,-0.492008000612259,2.14422011375427,12.4983997344971,-10.8091993331909,-5.92640972137451,0.274213999509811,0.911,1,92.728,9.978,-1.135,92.707,9.978,-1.143,98.404,11.268,2.092
"4866",35,0.255,0.324,0.427,2858,1,1,0,0,0,2,91.4747009277344,-0.64861798286438,2.23590993881226,2.87294983863831,-14.0452995300293,-6.67840957641602,0.177952989935875,0.751,0,89.526,2.639,-8.447,89.5,2.639,-8.451,87.694,-20.312,-12.334
"4867",35,0.255,0.324,0.427,2858,0,0,2,0,0,3,87.8929977416992,0.990429937839508,2.47260999679565,7.53889989852905,4.46939992904663,-6.69397020339966,3.02488970756531,0.751,0,88.414,13.472,4.123,88.482,13.472,4.134,87.584,17.716,9.006
"4868",0,0.289,0.330666,0.453,5472,1,2,2,0,0,6,94.059700012207,-0.238371998071671,2.53504991531372,15.763599395752,-5.90713977813721,-5.27887964248657,-0.25102099776268,0.783666,0,90.612,13.094,-6.92,90.607,13.094,-6.921,87.175,24.005,-4.62
"4869",97,0.211,0.2905,0.3725,2858,0,0,0,1,0,1,90.6310958862305,-0.0794084966182709,1.76433002948761,4.22700023651123,-15.8048000335693,-7.33547973632812,0.525946021080017,0.663,1,89.018,0.303,6.183,89.05,0.303,6.175,86.411,-7.731,10.516
"4870",73,0.289,0.381,0.374,2528,2,2,2,1,0,8,89.0233001708984,-0.953244984149933,1.52578997612,-2.16493988037109,-17.0533981323242,-8.2271900177002,-0.881041049957275,0.755,1,89.81,-4.769,-4.126,89.794,-4.769,-4.139,97.638,-4.111,-2.994
"4871",74,0.2905,0.3425,0.457,2528,1,0,1,1,0,2,72.1686935424805,0.459160000085831,1.82813000679016,-3.593829870224,9.42018032073975,-10.2129001617432,4.12482976913452,0.7995,1,86.377,18.005,2.856,86.441,18.005,2.879,78.39,8.626,-5.044
"4872",122,0.245,0.3,0.3745,5355,0,0,0,1,1,1,93.4627990722656,-0.111891999840736,2.41769981384277,15.0172986984253,8.81229972839355,-5.95691967010498,-1.44539999961853,0.6745,0,88.93,10.846,-9.444,88.956,10.846,-9.437,94.934,24.444,-3.419
"4873",122,0.245,0.3,0.3745,2772,0,2,2,1,0,5,91.521598815918,0.0663241967558861,2.06814002990723,15.6555004119873,-4.4092698097229,-5.79443025588989,1.096519947052,0.6745,1,89.358,12.699,5.139,89.352,12.699,5.122,99.581,6.758,8.575
"4874",111,0.2695,0.3525,0.3905,5355,2,3,2,1,1,7,89.0555038452148,-0.128229007124901,2.5395200252533,11.5017995834351,-0.922229945659638,-5.70833015441895,-1.9905698299408,0.743,0,89.131,13.57,-8.471,89.118,13.57,-8.481,94.79,-10.567,-6.615
"4875",122,0.245,0.3,0.3745,2772,0,2,0,1,0,3,95.5886993408203,-0.045269500464201,2.70033001899719,0.973403930664062,-9.10644054412842,-5.97712993621826,1.71428990364075,0.6745,1,89.716,2.061,7.21,89.718,2.061,7.227,92.124,8.968,-6.208
"4876",122,0.245,0.3,0.3745,2772,2,1,1,1,0,3,93.3495941162109,0.321179986000061,2.75885009765625,14.2953004837036,-6.06858968734741,-5.35309982299805,0.821777939796448,0.6745,1,89.7,14.879,8.449,89.738,14.879,8.466,90.078,26.531,1.743
"4877",152,0.314,0.353,0.461,4669,0,1,0,0,1,2,89.600700378418,0.681514978408813,1.87769997119904,7.40296983718872,14.6349000930786,-7.19931983947754,0.490518987178802,0.814,1,90.134,7.047,4.34,90.188,7.047,4.333,80.098,-11.677,4.586
"4878",152,0.314,0.353,0.461,4669,0,0,0,0,0,1,93.1759948730469,-0.0588968992233276,2.5958399772644,7.92596006393433,-13.6224994659424,-6.29241991043091,0.58142900466919,0.814,0,90.703,7.997,-3.044,90.748,7.997,-3.021,93.16,5.692,6.479
"4879",1,0.3025,0.348,0.555,2767,0,2,2,0,0,5,94.5635986328125,-0.414863020181656,0.982090950012207,5.32887983322144,-12.8664999008179,-7.64669942855835,-0.0380540005862713,0.903,0,91.997,-8.767,-8.304,92.003,-8.767,-8.346,97.304,-7.281,-10.071
"4880",51,0.271,0.3205,0.411,4715,2,0,0,0,0,1,79.1596984863281,0.47665798664093,2.4577898979187,-9.35645008087158,9.37936973571777,-9.25461006164551,2.36721992492676,0.7315,0,86.09,8.497,-3.671,86.161,8.497,-3.633,92.738,24.005,6.435
"4881",104,0.2755,0.359,0.467,2843,1,3,2,1,0,8,96.3140029907227,-0.0248683989048004,2.88182997703552,16.75950050354,-10.4210996627808,-4.11105966567993,0.579401969909668,0.826,1,92.261,16.397,5.376,92.231,16.397,5.373,95.325,18.601,5.635
"4882",81,0.261,0.3285,0.3655,2843,2,3,1,0,1,5,87.4141998291016,-0.287520974874496,2.348140001297,15.724100112915,7.52651977539062,-5.56765985488892,-1.41152989864349,0.694,1,88.808,19.089,-3.637,88.754,19.089,-3.66,93.418,26.145,2.114
"4883",66,0.277,0.3475,0.4255,2745,1,1,1,0,0,3,88.3169021606445,-0.263711005449295,2.16164994239807,9.0346097946167,4.40457010269165,-7.18891000747681,2.73886013031006,0.773,0,88.824,12.849,-8.869,88.824,12.849,-8.86,88.294,11.169,-5.88
"4884",122,0.245,0.3,0.3745,2683,0,1,0,1,0,2,90.3876953125,0.00187080993782729,2.41269993782043,12.0931987762451,-5.34400987625122,-5.48083972930908,0.578222990036011,0.6745,1,89.114,13.751,4.653,89.086,13.751,4.638,95.375,14.132,9.863
